# WFIRST F184 band throughput
# Copied from
# http://wfirst.gsfc.nasa.gov/science/sdt/wps/references/instrument/WFIRST-WF-Cycle5_throughput_150518.xlsx
#
# wavelength (micrometers)  throughput(0-1)
1.65 0
1.6609756097561 0.193961049310674
1.6719512195122 0.325651577720176
1.68292682926829 0.457342106129678
1.69390243902439 0.589032634539181
1.70487804878049 0.720723162948683
1.71585365853659 0.852413691358185
1.72682926829268 0.95
1.73780487804878 0.95
1.74878048780488 0.95
1.75975609756098 0.95
1.77073170731707 0.95
1.78170731707317 0.95
1.79268292682927 0.95
1.80365853658537 0.95
1.81463414634146 0.95
1.82560975609756 0.95
1.83658536585366 0.95
1.84756097560976 0.95
1.85853658536585 0.95
1.86951219512195 0.95
1.88048780487805 0.95
1.89146341463415 0.95
1.90243902439024 0.95
1.91341463414634 0.95
1.92439024390244 0.95
1.93536585365854 0.95
1.94634146341463 0.95
1.95731707317073 0.95
1.96829268292683 0.943333333333321
1.97926829268293 0.832499999999988
1.99024390243902 0.610833333333321
2.00121951219512 0.49999999999999
2.01219512195122 0.389166666666659
2.02317073170732 0.278333333333328
2.03414634146341 0.167499999999997
2.04512195121951 0.0566666666666663
2.05609756097561 0
2.06707317073171 0
2.0780487804878 0
2.0890243902439 0
2.1 0
