# WFIRST H158 band throughput
# Copied from
# http://wfirst.gsfc.nasa.gov/science/sdt/wps/references/instrument/WFIRST-WF-Cycle5_throughput_150518.xlsx
#
# wavelength (micrometers)  throughput(0-1)
1.35 0
1.36219512195122 0.182079197123348
1.37439024390244 0.342731740239451
1.38658536585366 0.503384283355554
1.39878048780488 0.664036826471657
1.4109756097561 0.95
1.42317073170732 0.95
1.43536585365854 0.95
1.44756097560976 0.95
1.45975609756098 0.95
1.4719512195122 0.95
1.48414634146341 0.95
1.49634146341463 0.95
1.50853658536585 0.95
1.52073170731707 0.95
1.53292682926829 0.95
1.54512195121951 0.95
1.55731707317073 0.95
1.56951219512195 0.95
1.58170731707317 0.95
1.59390243902439 0.95
1.60609756097561 0.95
1.61829268292683 0.95
1.63048780487805 0.95
1.64268292682927 0.95
1.65487804878049 0.95
1.66707317073171 0.95
1.67926829268293 0.95
1.69146341463415 0.95
1.70365853658537 0.95
1.71585365853659 0.95
1.72804878048781 0.95
1.74024390243902 0.925022498287386
1.75243902439024 0.800070520308194
1.76463414634146 0.675118542329003
1.77682926829268 0.550166564349812
1.7890243902439 0.42521458637062
1.80121951219512 0.175310630412238
1.81341463414634 0.0503586524330464
1.82560975609756 0
1.83780487804878 0
1.85 0
